name,level,score,count,chapters,firstChapter,lastChapter,regionLabel,aliases,contextSample
再次对亚仙尊,review,67.92,1,1,2240,2240,待考,再次对亚仙尊,大的！双尊此时身上皆有不轻的伤势，尝试出手，都被彼此阻挠。双尊争分夺秒，再次对亚仙尊们下手。这一次，他们更有动力。毕竟亚仙尊们手中都有一些事实浮冰。“咦？”
压诸多亚仙尊,review,67.92,1,1,2240,2240,待考,压诸多亚仙尊,。这一次，他们更有动力。毕竟亚仙尊们手中都有一些事实浮冰。“咦？”双尊碾压诸多亚仙尊时，纷纷流露异色。乐土此时展现出了更强大的战力！几乎每一个呼吸过后，他的
毕竟亚仙尊,review,67.92,1,1,2240,2240,待考,毕竟亚仙尊,，都被彼此阻挠。双尊争分夺秒，再次对亚仙尊们下手。这一次，他们更有动力。毕竟亚仙尊们手中都有一些事实浮冰。“咦？”双尊碾压诸多亚仙尊时，纷纷流露异色。乐土
只有亚仙尊,review,67.92,1,1,2242,2242,待考,只有亚仙尊,长生天，还有黄土大世界的乐土呢。结果这番博弈，星宿仙尊逼得乐土提前复活，只有亚仙尊修为。乐土进入生死门，巨阳仙尊没有动用最后底牌，就脱离了这里。虽然没有救
都想邀请仙子,review,67.92,1,1,2243,2243,待考,都想邀请仙子,。“力道交锋，这场战斗我期待已久。”楚度欣然回道，“不管今日结局如何，我都想邀请仙子你前往楚家作客，交流力道的修行心得。”黑楼兰冷哼一声：“楚度，我久闻你的
成为炼道魔尊,review,67.92,1,1,2244,2244,待考,成为炼道魔尊,布了一个震撼世间的惊人消息。星宿仙尊、巨阳仙尊复活重生，而古月方源则晋升成为炼道魔尊！天下哗然，群仙震骇。
支持黑月仙子,review,67.92,1,1,2244,2244,待考,支持黑月仙子,度不顾性命安危，解救了黑月仙子。如此种种，让中立的蛊仙们大生好感。即便是支持黑月仙子的殷无缺、陈诚、吴广等人，也暗生敬佩之情。回转楚家后，就有义子提议，召开
救了黑月仙子,review,67.92,1,1,2244,2244,待考,救了黑月仙子,先是自封修为，只以七转程度和黑月仙子交手。最后，又是楚度不顾性命安危，解救了黑月仙子。如此种种，让中立的蛊仙们大生好感。即便是支持黑月仙子的殷无缺、陈诚、吴
仙这等亚仙尊,review,67.92,1,1,2246,2246,待考,仙这等亚仙尊,、沈伤这等人物，都成了陪衬。这场交锋的代价也令人惊悚至极。战部渡、气绝魔仙这等亚仙尊都阵亡。方源麾下损失的蛊仙将近半百，长生天八极子只剩下一半。疯魔窟中，包
更是在亚仙尊,review,67.92,1,1,2246,2246,待考,更是在亚仙尊,，心中一片安宁平静，唉，活着真好。”陆畏因的实力已经是八转巅峰，防御方面更是在亚仙尊中突出。然而，疯魔窟一战却是充分地让他感受到了弱小的滋味。其中艰难困苦且
及其他亚仙尊,review,67.92,1,1,2247,2247,待考,及其他亚仙尊,疯魔窟之争就知道了。当星宿仙尊、巨阳仙尊陷入僵持，他们就先后招揽方源，以及其他亚仙尊。这些人都是能够倾斜胜负天平的上佳筹码。疯魔窟中，一直到最后三尊罢战，方
可毕竟是魔尊,review,67.92,1,1,2247,2247,待考,可毕竟是魔尊,大人倒也确实没有亏待过我沈家。当然，要说方源可信的？这纯粹睁眼说瞎话，他可毕竟是魔尊。只是沈家基业在此，冒然迁徙前景莫测，老朽思前想后，也只能如此了。”蛊仙
因这等亚仙尊,review,67.92,1,1,2247,2247,待考,因这等亚仙尊,：既然是投靠，那沈家第一个做，必定会更加得利。沈家若是主动挑头，串联陆畏因这等亚仙尊，又鼓动其他东海正道投靠方源，一定会给方源留下好的印象。沈从声将这个打算
投靠炼天魔尊,review,67.92,1,1,2247,2247,待考,投靠炼天魔尊,法，能教我的呢？我一定洗耳恭听。”沈伤咳嗽两声：“不瞒陆仙友，我恐怕是要投靠炼天魔尊大人的。事实上，早在苍蓝龙鲸之时，我方和方源大人就有协约。之后和其联手，
源成为了魔尊,review,67.92,1,1,2247,2247,待考,源成为了魔尊,量了许久，都觉得就地向方源投诚，乃是当下最佳选择。虽然有些羞耻，但毕竟方源成为了魔尊，谁都会理解。沈从声打定了投靠方源的主意后，又进一步思考：既然是投靠，那
源成了亚仙尊,review,67.92,1,1,2247,2247,待考,源成了亚仙尊,级势力不计前嫌，相互联合在一起，又推举气海老祖，这才勉强稳住局势。现在方源成了亚仙尊，沈家等等这些超级势力跑是跑不了的。因为他们的根基就在东海，难以迁徙。就
源还是亚仙尊,review,67.92,1,1,2247,2247,待考,源还是亚仙尊,惶恐不安。沈家乃是东海超级势力，家大业大，坐拥七海，如何面对方源？之前方源还是亚仙尊时，东海超级势力不计前嫌，相互联合在一起，又推举气海老祖，这才勉强稳住局
身为亚仙尊,review,67.92,1,1,2247,2247,待考,身为亚仙尊,再次翻天覆地。三尊对峙，还不排除其他尊者复活的可能。一切都需要重新考量。身为亚仙尊战力的陆畏因，很清楚自己的定位。和尊者交手，那就是找死。但在一定情况下，
人称护短仙尊,review,67.92,1,1,2248,2248,待考,人称护短仙尊,”“但是眼下却是前所未有的大时代啊！”“巨阳仙尊复活了。他可是有个别号，人称护短仙尊。”“我百足家能够建立势力，是吞并了黑家的根基。而黑家可是黄金血脉。”“
前和黑月仙子,review,67.92,1,1,2248,2248,待考,前和黑月仙子,可能的。但是在这样的大时代，却是大有可为之处啊。”楚度不禁哈哈一笑，他之前和黑月仙子争斗，不惜身受重伤，也要救下黑楼兰，因此让人看清了他的志向。楚度眼中微微
竟成为了魔尊,review,67.92,1,1,2248,2248,待考,竟成为了魔尊,仙商议着。书房中。房家太上大长老房功坐着，用一种后怕的语气道：“不想方源竟成为了魔尊！幸亏当时我族没有拒绝方源，而是和他做成买卖。否则惹恼了此人，或许当时还
经成就了魔尊,review,67.92,1,1,2248,2248,待考,经成就了魔尊,睇长虽然智道手段十分虚弱，但大局观仍在。他冷笑一声，分析道：“别看方源已经成就了魔尊，眼下的情形前所未有！三尊共存于天下，历史上从未有过。而这三尊当中，又有
责方源是魔尊,review,67.92,1,1,2248,2248,待考,责方源是魔尊,方面则驳斥天庭，宣称巨阳仙尊修行血道，乃是大仁之举，要造福世间。又同时斥责方源是魔尊。”“三方当中，唯有方源并未发声。疯魔窟之争后，便一直在东海休整。由此种
又以亚仙尊,review,67.92,1,1,2249,2249,待考,又以亚仙尊,，主动臣服。这些人都是东海正道蛊仙，各大家族的太上大长老都在此处。当中，又以亚仙尊沈伤、陆畏因为首。方源微微一愣，旋即了然，哈哈一笑：“识时务者为俊杰也，
愿为魔尊,review,67.92,1,1,2249,2249,待考,愿为魔尊,其余下属一视同仁。”群仙顿时流露出感激之色，齐声道：“我等拜见炼天魔尊，愿为魔尊大人效死力！”哪知方源却缓缓摇头：“我索性一同向天下人宣布罢。”他同时沟
拜见炼天魔尊,review,67.92,1,1,2249,2249,待考,拜见炼天魔尊,，我会对你们和其余下属一视同仁。”群仙顿时流露出感激之色，齐声道：“我等拜见炼天魔尊，愿为魔尊大人效死力！”哪知方源却缓缓摇头：“我索性一同向天下人宣布罢。
是护短仙尊,review,67.92,1,1,2249,2249,待考,乃是护短仙尊,一人值得我族投靠。天庭乃是师门制度，我们罗家投靠过去，就要改制。巨阳仙尊乃是护短仙尊，北原的百足家、楚家屡屡遭受黄金血脉的排挤。而炼天魔尊和我族有许多旧仇，
然而在魔尊,review,67.92,1,1,2250,2250,待考,然而在魔尊,么？华语老仙心中嗤之以鼻，但却又十分清新。方源的这番宣称，简直是个笑话。然而在魔尊的修为支撑下，谁敢笑话？没看到那些东海正道第一个低头了么！长生天、天庭就
中却无亚仙尊,review,67.92,1,1,2251,2251,待考,中却无亚仙尊,道、星道道痕，令其他流派的治疗手段几乎无效。人道手段是个特例，但眼下天庭中却无亚仙尊级别的人道强者。这是能给尊者疗伤的最低标准。所以，星宿仙尊除了自救之外，
关大爱仙尊,review,67.92,1,1,2251,2251,待考,关大爱仙尊,个男人……很是特别。”星宿仙尊想到这里，不禁流露出一抹复杂之色。方源之前有关大爱仙尊的一番宣称，可谓震撼天下。巨阳仙尊忌惮的是方源的炼道能力，而星宿仙尊则更
反抗三大魔尊,review,67.92,1,1,2251,2251,待考,反抗三大魔尊,之后就是接连三大魔尊，无极魔尊、狂蛮魔尊、红莲魔尊三人都攻入过天庭。天庭反抗三大魔尊的时候，能不用尊者手段，能不消耗尊者的仙元吗？“遗憾的是两天合并，天道道
接连三大魔尊,review,67.92,1,1,2251,2251,待考,接连三大魔尊,下丰厚的仙元，也在今后让天庭蛊仙们消耗了差不多。别忘了，星宿仙尊之后就是接连三大魔尊，无极魔尊、狂蛮魔尊、红莲魔尊三人都攻入过天庭。天庭反抗三大魔尊的时候，
还是炼天魔尊,review,67.92,1,1,2251,2251,待考,还是炼天魔尊,环境如何剧变，终究是看尊者之间的胜负。对于巨阳仙尊而言，不管是星宿仙尊，还是炼天魔尊都是前所未有的强敌。短时间内，巨阳仙尊根本无法找到消灭这两大强敌的办法，
宣判为了魔尊,review,67.92,1,1,2252,2252,待考,宣判为了魔尊,和我做买卖，你们怕什么？当然，现在的巨阳仙尊因为开创和修行血道，也被天庭宣判为了魔尊。而在元境之上，盘踞着一股意志。这股意志凝聚人形，白袍黑发，俊秀容颜，正
并非魔尊,review,67.92,1,1,2253,2253,待考,并非魔尊,尊者的魔道身份！”“而不管是巨阳，亦或者方源，却又同时宣称自己乃是仙尊，并非魔尊。”“什么是仙？什么是魔？”“什么是正道？什么是魔道呢？”群仙心头齐震。
拜见仙尊,review,67.92,1,1,2255,2255,待考,拜见仙尊,，大大抵消了方源的信誉。削弱了方源的号召力，对于天庭，当然是一项胜利。“拜见仙尊。”秦鼎菱出现，带来了两只信道仙蛊。“嗯？”星宿仙尊阅览之后，若有所思。
查着炼天魔尊,review,67.92,1,1,2255,2255,待考,查着炼天魔尊,苦吃，自取其辱。巨阳仙尊的意思是：他一直通过运道手段，监测着东海方面，侦查着炼天魔尊。一旦方源有尝试炼制九转仙蛊的举动，势必会造成气运上的剧烈变化。那么到时
也请怜云仙子,review,67.92,1,1,2258,2258,待考,也请怜云仙子,话大有道理，在她的劝说下，施正义、余艺冶子只得收起云兽尸躯。“即便如此，也请怜云仙子你收下这些仙元石。”“是啊，接下来战斗，仙元消耗会很大。关键时刻用仙元石
伤到怜云仙子,review,67.92,1,1,2258,2258,待考,伤到怜云仙子,但这个时候，却被一旁的余艺冶子叫住：“且慢！你用这杀招，万一击穿了云兽，伤到怜云仙子怎么办？”施正义顿时停手，咬牙道：“这可怎么办？”宛若少女模样的余艺冶子
发挥炼道魔尊,review,67.92,1,1,2260,2260,待考,发挥炼道魔尊,阳仙尊而言，非常有利。消耗战后，方源的仙元储备会剧烈缩减，一段时间内难以发挥炼道魔尊的优势，甚至九转杀招天相还可能顾及不到，遭受毁灭。但是有星宿仙尊在一旁，
愧是智道仙尊,review,67.92,1,1,2261,2261,待考,愧是智道仙尊,”这番态度倒是和另外一边的巨阳仙尊很是类同。方源心中冷哼一声。星宿仙尊不愧是智道仙尊，眼下局势无疑是她最讨便宜。方源的提议，不过是为了拖延时间，争取升炼的时
以白天天灵,review,67.92,1,1,2263,2263,待考,以白天天灵,太古白天，宛若福地地灵，洞天天灵，掌握太古两天的权柄。”“正是因为这样，以白天天灵为核心的天相杀招，才能够洞察入微，感应到太古白天当中的诸多洞天，同时还能
太古白天天灵,review,67.92,1,1,2263,2263,待考,太古白天天灵,发动了天机混淆杀招。只是这一次，他消耗的天道仙材选择了天相杀招的核心——太古白天天灵！天相哀嚎，震恐地看着自己的主人。然后，几个呼吸的时间，它就彻底消散。海
白天天灵,review,67.92,1,1,2263,2263,待考,白天天灵,许也感应不到，但是到了太古两天之中，却是有了十分清晰的感应。“黑天天灵、白天天灵分别照应太古黑天、太古白天，宛若福地地灵，洞天天灵，掌握太古两天的权柄。
并了白天天灵,review,67.92,1,1,2264,2264,待考,并了白天天灵,魂雷数以万千，猛烈爆炸不休。他的主要目标，还是放在方源的身上！“若是他吞并了白天天灵，恐怕会灵性大涨，神智提升。所以才如此恨我么……”方源咬牙，却是不闪不避
了白天天灵,review,67.92,1,1,2265,2265,待考,了白天天灵,仙元储备非常稀少，很是要命。双尊若来攻，方源他只有暂避锋芒了。方源虽然没有了白天天灵，但从这点来看，也是相当值得的了。纵观方源的所有手段，也只有这个杀招再消
